Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 21.00%, Loss: 1.978855, Test Acc: 34.37%
Run 9 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 90.00%, Loss: 0.318344, Test Acc: 83.01%
Run 7 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 93.71%, Loss: 0.183526, Test Acc: 86.14%
Run 5 -> Epoch [6/10], LP:700, UP:59306, Train Acc: 90.71%, Loss: 0.280503, Test Acc: 87.82%
Run 3 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.29%, Loss: 0.210271, Test Acc: 90.44%
Run 2 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 93.00%, Loss: 0.215650, Test Acc: 86.78%
Run 8 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 90.14%, Loss: 0.284509, Test Acc: 88.44%
Run 10 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 92.71%, Loss: 0.231620, Test Acc: 84.18%
Run 4 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 93.71%, Loss: 0.223596, Test Acc: 87.80%
Run 1 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 92.71%, Loss: 0.256853, Test Acc: 92.23%
Run 6 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 91.57%, Loss: 0.280277, Test Acc: 86.50%
Run 9 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 92.14%, Loss: 0.254927, Test Acc: 84.98%
Run 7 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 94.00%, Loss: 0.200817, Test Acc: 92.18%
Run 5 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 95.00%, Loss: 0.154480, Test Acc: 91.28%
Run 3 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.62%, Loss: 0.150794, Test Acc: 87.66%
Run 2 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.00%, Loss: 0.154223, Test Acc: 91.58%
Run 8 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 93.25%, Loss: 0.181206, Test Acc: 91.12%
Run 10 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 93.38%, Loss: 0.170534, Test Acc: 88.43%
Run 4 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 93.12%, Loss: 0.212547, Test Acc: 90.34%
Run 1 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 96.00%, Loss: 0.136018, Test Acc: 92.39%
Run 6 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 92.75%, Loss: 0.222991, Test Acc: 89.46%
Run 9 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 93.50%, Loss: 0.227416, Test Acc: 89.72%
Run 7 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 93.44%, Loss: 0.178913, Test Acc: 91.42%
Run 5 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 96.11%, Loss: 0.126266, Test Acc: 90.42%
Run 3 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 93.78%, Loss: 0.334624, Test Acc: 85.96%
Run 2 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 94.44%, Loss: 0.273433, Test Acc: 92.02%
Run 8 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 95.56%, Loss: 0.149365, Test Acc: 88.37%
Run 10 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 93.89%, Loss: 0.175978, Test Acc: 88.38%
Run 4 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.00%, Loss: 0.358105, Test Acc: 91.73%
Run 1 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 95.44%, Loss: 0.135959, Test Acc: 90.34%
Run 6 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 93.44%, Loss: 0.176799, Test Acc: 89.69%
Run 9 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 94.11%, Loss: 0.239238, Test Acc: 89.80%
Run 7 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 96.30%, Loss: 0.126375, Test Acc: 89.88%
Run 5 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 92.70%, Loss: 0.220722, Test Acc: 88.88%
Run 3 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 90.60%, Loss: 0.292760, Test Acc: 90.47%
Run 2 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 92.70%, Loss: 0.214205, Test Acc: 89.49%
Run 8 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 95.60%, Loss: 0.146575, Test Acc: 93.73%
Run 10 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 92.20%, Loss: 0.243747, Test Acc: 88.25%
Run 4 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 92.30%, Loss: 0.256278, Test Acc: 67.31%
Run 1 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 93.30%, Loss: 0.246428, Test Acc: 87.80%
Run 6 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 95.60%, Loss: 0.146708, Test Acc: 91.84%
Run 9 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 92.30%, Loss: 0.245992, Test Acc: 89.31%
Run 7 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 95.27%, Loss: 0.134698, Test Acc: 93.01%
Run 5 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 94.27%, Loss: 0.206818, Test Acc: 92.73%
Run 3 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 93.55%, Loss: 0.224221, Test Acc: 93.10%
Run 2 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 96.09%, Loss: 0.137742, Test Acc: 94.24%
Run 8 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 96.64%, Loss: 0.135060, Test Acc: 89.21%
Run 4 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 92.09%, Loss: 0.313064, Test Acc: 90.55%
Run 10 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 93.91%, Loss: 0.194244, Test Acc: 93.73%
Run 1 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 94.36%, Loss: 0.214706, Test Acc: 89.03%
Run 6 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 95.36%, Loss: 0.146449, Test Acc: 94.75%
Run 9 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 95.36%, Loss: 0.149731, Test Acc: 88.75%
All runs completed.
brightness30contrast50rotation10
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 25.50%, Loss: 2.023730, Test Acc: 36.89%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.50%, Loss: 2.044294, Test Acc: 33.33%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.50%, Loss: 1.896821, Test Acc: 12.65%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.50%, Loss: 1.867395, Test Acc: 34.39%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.50%, Loss: 2.011261, Test Acc: 33.01%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 28.00%, Loss: 2.158729, Test Acc: 23.39%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 2.128801, Test Acc: 19.62%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 31.50%, Loss: 1.907214, Test Acc: 30.50%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 26.00%, Loss: 1.931548, Test Acc: 21.56%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 25.50%, Loss: 1.898021, Test Acc: 15.58%
Run 7 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 62.00%, Loss: 1.044062, Test Acc: 52.34%
Run 10 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 61.00%, Loss: 1.090071, Test Acc: 33.59%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 66.00%, Loss: 1.009579, Test Acc: 55.48%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.67%, Loss: 0.921106, Test Acc: 57.05%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 68.33%, Loss: 1.047248, Test Acc: 63.27%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 62.00%, Loss: 1.209615, Test Acc: 40.42%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 68.00%, Loss: 0.956307, Test Acc: 55.82%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.00%, Loss: 1.016374, Test Acc: 23.55%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 71.33%, Loss: 0.845224, Test Acc: 58.70%
Run 2 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 70.67%, Loss: 0.926875, Test Acc: 67.94%
Run 7 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 83.50%, Loss: 0.413930, Test Acc: 79.80%
Run 10 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 79.25%, Loss: 0.653134, Test Acc: 60.04%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 82.50%, Loss: 0.583159, Test Acc: 74.55%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 83.75%, Loss: 0.495322, Test Acc: 70.39%
Run 3 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 80.00%, Loss: 0.569660, Test Acc: 73.00%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 81.50%, Loss: 0.522638, Test Acc: 73.78%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.00%, Loss: 0.409533, Test Acc: 67.88%
Run 8 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 84.50%, Loss: 0.576643, Test Acc: 63.33%
Run 5 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 82.25%, Loss: 0.530811, Test Acc: 67.89%
Run 2 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 85.75%, Loss: 0.434705, Test Acc: 77.60%
Run 7 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 89.80%, Loss: 0.309565, Test Acc: 79.37%
Run 10 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 86.80%, Loss: 0.367171, Test Acc: 71.42%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.20%, Loss: 0.338556, Test Acc: 83.40%
Run 6 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.00%, Loss: 0.362294, Test Acc: 71.77%
Run 3 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 88.20%, Loss: 0.349338, Test Acc: 85.06%
Run 1 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.00%, Loss: 0.327512, Test Acc: 72.97%
Run 8 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 85.60%, Loss: 0.441196, Test Acc: 75.22%
Run 4 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 88.20%, Loss: 0.355829, Test Acc: 83.18%
Run 5 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 87.00%, Loss: 0.426387, Test Acc: 81.27%
Run 2 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.80%, Loss: 0.271865, Test Acc: 78.45%
Run 7 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 93.83%, Loss: 0.223066, Test Acc: 89.70%
Run 10 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 94.33%, Loss: 0.176798, Test Acc: 88.13%
Run 9 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 93.83%, Loss: 0.196020, Test Acc: 89.32%
Run 6 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 90.50%, Loss: 0.255287, Test Acc: 87.01%
Run 3 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 92.33%, Loss: 0.272090, Test Acc: 86.24%
Run 1 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 92.50%, Loss: 0.249179, Test Acc: 81.83%
Run 4 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 92.00%, Loss: 0.228380, Test Acc: 90.12%
Run 8 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 93.33%, Loss: 0.200330, Test Acc: 89.47%
Run 5 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 90.83%, Loss: 0.270782, Test Acc: 81.06%
Run 2 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 91.83%, Loss: 0.241596, Test Acc: 86.74%
Run 7 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 95.86%, Loss: 0.119911, Test Acc: 81.41%
Run 10 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 92.29%, Loss: 0.250405, Test Acc: 88.95%
Run 9 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 95.43%, Loss: 0.161864, Test Acc: 90.17%
Run 6 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.71%, Loss: 0.164513, Test Acc: 83.34%
Run 3 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 92.00%, Loss: 0.249849, Test Acc: 89.02%
Run 1 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 95.14%, Loss: 0.151595, Test Acc: 90.25%
Run 4 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 96.29%, Loss: 0.135786, Test Acc: 90.11%
Run 8 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 94.00%, Loss: 0.198877, Test Acc: 90.62%
Run 5 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 92.71%, Loss: 0.218632, Test Acc: 87.13%
Run 2 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.71%, Loss: 0.148366, Test Acc: 88.63%
Run 7 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.88%, Loss: 0.145184, Test Acc: 88.67%
Run 10 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.50%, Loss: 0.144504, Test Acc: 91.14%
Run 9 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 94.25%, Loss: 0.179390, Test Acc: 90.64%
Run 6 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 94.50%, Loss: 0.175529, Test Acc: 90.06%
Run 3 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 96.88%, Loss: 0.137592, Test Acc: 91.82%
Run 1 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 96.75%, Loss: 0.144755, Test Acc: 90.74%
Run 4 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 97.38%, Loss: 0.085214, Test Acc: 92.27%
Run 5 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 96.12%, Loss: 0.134957, Test Acc: 92.14%
Run 8 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.12%, Loss: 0.150753, Test Acc: 91.36%
Run 2 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 96.50%, Loss: 0.127016, Test Acc: 91.85%
Run 7 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 94.67%, Loss: 0.224508, Test Acc: 92.77%
Run 10 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 97.11%, Loss: 0.175841, Test Acc: 91.01%
Run 9 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 97.00%, Loss: 0.101139, Test Acc: 89.26%
Run 6 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 92.11%, Loss: 0.301677, Test Acc: 86.67%
Run 3 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 97.00%, Loss: 0.113082, Test Acc: 90.09%
Run 1 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 95.89%, Loss: 0.242561, Test Acc: 89.25%
Run 4 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 96.33%, Loss: 0.187936, Test Acc: 81.18%
Run 5 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 96.56%, Loss: 0.160354, Test Acc: 92.94%
Run 8 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.67%, Loss: 0.165159, Test Acc: 85.77%
Run 2 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 96.33%, Loss: 0.175693, Test Acc: 88.19%
Run 7 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 93.30%, Loss: 0.243827, Test Acc: 85.42%
Run 10 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 91.50%, Loss: 0.314196, Test Acc: 85.21%
Run 9 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 95.80%, Loss: 0.182393, Test Acc: 89.39%
Run 6 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 92.40%, Loss: 0.236812, Test Acc: 79.63%
Run 3 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 94.00%, Loss: 0.193887, Test Acc: 90.23%
Run 1 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 91.10%, Loss: 0.275574, Test Acc: 90.07%
Run 4 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 90.60%, Loss: 0.304734, Test Acc: 79.96%
Run 8 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 96.90%, Loss: 0.108562, Test Acc: 88.60%
Run 5 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 92.00%, Loss: 0.230110, Test Acc: 85.87%
Run 2 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 89.40%, Loss: 0.356764, Test Acc: 75.87%
Run 7 -> Epoch [10/10], LP:1100, UP:58904, Train Acc: 94.00%, Loss: 0.219745, Test Acc: 78.13%
Run 10 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 93.55%, Loss: 0.218183, Test Acc: 92.88%
Run 6 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 94.64%, Loss: 0.219107, Test Acc: 93.32%
Run 9 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 96.45%, Loss: 0.136727, Test Acc: 91.13%
Run 3 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 96.91%, Loss: 0.110751, Test Acc: 92.83%
Run 1 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 95.18%, Loss: 0.159967, Test Acc: 89.47%
Run 4 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 93.45%, Loss: 0.242119, Test Acc: 84.02%
Run 8 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 95.73%, Loss: 0.118640, Test Acc: 93.15%
Run 2 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 93.09%, Loss: 0.223770, Test Acc: 88.40%
Run 5 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 96.36%, Loss: 0.129017, Test Acc: 89.24%
All runs completed.
brightness50contrast50
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 31.00%, Loss: 1.874261, Test Acc: 29.94%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.935201, Test Acc: 20.57%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 26.00%, Loss: 1.967163, Test Acc: 34.79%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 2.009305, Test Acc: 24.09%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.50%, Loss: 2.012938, Test Acc: 42.53%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 1.861448, Test Acc: 27.81%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.916065, Test Acc: 36.21%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 41.50%, Loss: 1.643802, Test Acc: 44.65%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.00%, Loss: 1.939882, Test Acc: 26.34%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 34.50%, Loss: 1.848533, Test Acc: 33.80%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 71.67%, Loss: 0.852950, Test Acc: 62.87%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 76.33%, Loss: 0.751102, Test Acc: 50.19%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 65.33%, Loss: 1.061216, Test Acc: 43.37%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 64.33%, Loss: 1.142188, Test Acc: 57.57%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 71.33%, Loss: 0.826901, Test Acc: 50.55%
Run 5 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 72.67%, Loss: 0.848007, Test Acc: 65.64%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 76.67%, Loss: 0.804382, Test Acc: 64.64%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 68.67%, Loss: 0.914536, Test Acc: 62.65%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 74.00%, Loss: 0.786430, Test Acc: 55.34%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 68.67%, Loss: 0.945548, Test Acc: 55.40%
Run 10 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.00%, Loss: 0.349028, Test Acc: 72.73%
Run 7 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 88.50%, Loss: 0.428329, Test Acc: 54.97%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 87.75%, Loss: 0.422121, Test Acc: 77.61%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 86.50%, Loss: 0.434128, Test Acc: 79.58%
Run 5 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 84.25%, Loss: 0.465119, Test Acc: 75.12%
Run 3 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 84.50%, Loss: 0.528365, Test Acc: 74.95%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.00%, Loss: 0.364985, Test Acc: 78.15%
Run 1 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 84.25%, Loss: 0.428090, Test Acc: 76.39%
Run 4 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 86.50%, Loss: 0.481229, Test Acc: 79.57%
Run 2 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.25%, Loss: 0.483573, Test Acc: 61.27%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.80%, Loss: 0.307434, Test Acc: 82.48%
Run 10 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 92.20%, Loss: 0.281430, Test Acc: 74.27%
Run 7 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 88.00%, Loss: 0.357640, Test Acc: 79.80%
Run 5 -> Epoch [4/10], LP:500, UP:59504, Train Acc: 89.00%, Loss: 0.362112, Test Acc: 86.10%
Run 6 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 91.00%, Loss: 0.296498, Test Acc: 81.60%
Run 3 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 85.00%, Loss: 0.445018, Test Acc: 66.96%
Run 8 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 91.20%, Loss: 0.268907, Test Acc: 88.23%
Run 1 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 90.60%, Loss: 0.315221, Test Acc: 75.79%
Run 4 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 92.20%, Loss: 0.260272, Test Acc: 80.24%
Run 2 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.40%, Loss: 0.305891, Test Acc: 75.65%
Run 9 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 93.17%, Loss: 0.215745, Test Acc: 78.79%
Run 7 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 91.00%, Loss: 0.267090, Test Acc: 81.70%
Run 10 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 93.50%, Loss: 0.182612, Test Acc: 76.31%
Run 5 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 94.83%, Loss: 0.190398, Test Acc: 88.03%
Run 6 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 96.00%, Loss: 0.131072, Test Acc: 88.61%
Run 8 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 93.17%, Loss: 0.205496, Test Acc: 83.38%
Run 3 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 93.00%, Loss: 0.254855, Test Acc: 88.15%
Run 1 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 93.67%, Loss: 0.209091, Test Acc: 88.83%
Run 4 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 92.83%, Loss: 0.261493, Test Acc: 72.28%
Run 2 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 93.50%, Loss: 0.197915, Test Acc: 82.08%
Run 10 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 95.00%, Loss: 0.176101, Test Acc: 86.20%
Run 9 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 94.14%, Loss: 0.177309, Test Acc: 85.10%
Run 7 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 93.29%, Loss: 0.188213, Test Acc: 85.05%
Run 5 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 93.86%, Loss: 0.163648, Test Acc: 90.64%
Run 6 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 95.71%, Loss: 0.137960, Test Acc: 84.53%
Run 3 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 95.00%, Loss: 0.169180, Test Acc: 88.60%
Run 8 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 94.14%, Loss: 0.173250, Test Acc: 83.68%
Run 4 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.71%, Loss: 0.174407, Test Acc: 88.86%
Run 1 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 94.00%, Loss: 0.166491, Test Acc: 84.05%
Run 2 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 94.86%, Loss: 0.159702, Test Acc: 90.65%
Run 7 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 96.62%, Loss: 0.111551, Test Acc: 88.61%
Run 10 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 96.00%, Loss: 0.112798, Test Acc: 92.87%
Run 9 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 96.25%, Loss: 0.118883, Test Acc: 89.45%
Run 5 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 95.38%, Loss: 0.161944, Test Acc: 89.08%
Run 6 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 94.12%, Loss: 0.181032, Test Acc: 92.32%
Run 8 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.75%, Loss: 0.123408, Test Acc: 88.74%
Run 3 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.75%, Loss: 0.134965, Test Acc: 92.01%
Run 1 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 96.62%, Loss: 0.108670, Test Acc: 91.58%
Run 4 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.38%, Loss: 0.150044, Test Acc: 88.31%
Run 2 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 96.38%, Loss: 0.146038, Test Acc: 93.78%
Run 7 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 96.44%, Loss: 0.125377, Test Acc: 93.11%
Run 10 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 96.89%, Loss: 0.174999, Test Acc: 87.71%
Run 9 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 96.11%, Loss: 0.116699, Test Acc: 85.70%
Run 5 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 94.00%, Loss: 0.246072, Test Acc: 85.61%
