[GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0)), ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0))
    ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None)
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.00%, Loss: 1.722393, Test Acc: 28.01%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 22.50%, Loss: 2.248989, Test Acc: 22.49%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 23.50%, Loss: 2.118386, Test Acc: 25.45%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.50%, Loss: 2.034445, Test Acc: 21.92%
Run 7 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 62.00%, Loss: 1.192846, Test Acc: 47.86%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 56.00%, Loss: 1.368164, Test Acc: 50.37%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 56.67%, Loss: 1.255644, Test Acc: 58.51%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 57.67%, Loss: 1.306188, Test Acc: 32.16%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 62.00%, Loss: 1.146353, Test Acc: 49.99%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 58.67%, Loss: 1.280673, Test Acc: 46.55%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 55.33%, Loss: 1.395966, Test Acc: 47.49%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 63.33%, Loss: 1.190404, Test Acc: 27.67%
Run 10 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 53.67%, Loss: 1.438654, Test Acc: 42.89%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 60.33%, Loss: 1.191718, Test Acc: 38.19%
Run 1 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 73.25%, Loss: 0.862515, Test Acc: 53.81%
Run 7 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 74.25%, Loss: 0.769951, Test Acc: 67.88%
Run 3 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 77.75%, Loss: 0.732278, Test Acc: 66.17%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 71.00%, Loss: 0.867044, Test Acc: 76.51%
Run 5 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 67.25%, Loss: 1.000783, Test Acc: 67.02%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 75.00%, Loss: 0.827250, Test Acc: 67.67%
Run 6 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 77.50%, Loss: 0.770336, Test Acc: 71.11%
Run 2 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 75.00%, Loss: 0.717971, Test Acc: 68.79%
Run 10 -> Epoch [3/10], LP:400, UP:59603, Train Acc: 70.50%, Loss: 0.859024, Test Acc: 58.91%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 71.50%, Loss: 0.830096, Test Acc: 77.00%
Run 1 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 78.40%, Loss: 0.656026, Test Acc: 80.65%
Run 7 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 79.60%, Loss: 0.677793, Test Acc: 84.62%
Run 3 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 76.60%, Loss: 0.703198, Test Acc: 80.31%
Run 5 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 76.60%, Loss: 0.677297, Test Acc: 77.31%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 80.80%, Loss: 0.623687, Test Acc: 74.37%
Run 4 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 77.60%, Loss: 0.666936, Test Acc: 76.69%
Run 2 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 81.60%, Loss: 0.579585, Test Acc: 84.76%
Run 6 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 76.40%, Loss: 0.715526, Test Acc: 79.87%
Run 10 -> Epoch [4/10], LP:500, UP:59504, Train Acc: 77.60%, Loss: 0.693170, Test Acc: 76.35%
Run 8 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 79.80%, Loss: 0.575951, Test Acc: 73.08%
Run 3 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 86.33%, Loss: 0.410134, Test Acc: 87.64%
Run 7 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 86.00%, Loss: 0.397864, Test Acc: 87.31%
Run 1 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 85.33%, Loss: 0.439901, Test Acc: 89.57%
Run 5 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 81.33%, Loss: 0.533250, Test Acc: 78.73%
Run 9 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 83.33%, Loss: 0.465625, Test Acc: 85.65%
Run 4 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 88.00%, Loss: 0.372630, Test Acc: 89.19%
Run 2 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 84.17%, Loss: 0.477874, Test Acc: 88.10%
Run 6 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 81.83%, Loss: 0.535183, Test Acc: 81.79%
Run 10 -> Epoch [5/10], LP:600, UP:59406, Train Acc: 82.17%, Loss: 0.537800, Test Acc: 78.42%
Run 8 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 87.00%, Loss: 0.451370, Test Acc: 86.56%
Run 3 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 89.14%, Loss: 0.321333, Test Acc: 88.25%
Run 7 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 87.43%, Loss: 0.352909, Test Acc: 88.08%
Run 5 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 85.43%, Loss: 0.429830, Test Acc: 83.99%
Run 1 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 89.57%, Loss: 0.300395, Test Acc: 89.13%
Run 9 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 90.14%, Loss: 0.287310, Test Acc: 87.42%
Run 4 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 90.43%, Loss: 0.279519, Test Acc: 89.46%
Run 2 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 88.14%, Loss: 0.379584, Test Acc: 85.54%
Run 6 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 88.57%, Loss: 0.324754, Test Acc: 87.59%
Run 10 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 87.14%, Loss: 0.392132, Test Acc: 90.77%
Run 8 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 85.29%, Loss: 0.426566, Test Acc: 80.88%
Run 3 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 92.38%, Loss: 0.245858, Test Acc: 89.72%
Run 7 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 91.62%, Loss: 0.269390, Test Acc: 90.76%
Run 5 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 89.00%, Loss: 0.329459, Test Acc: 84.83%
Run 1 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 93.00%, Loss: 0.218728, Test Acc: 89.44%
Run 9 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 90.38%, Loss: 0.278819, Test Acc: 89.48%
Run 4 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 91.75%, Loss: 0.284710, Test Acc: 92.35%
Run 6 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 90.50%, Loss: 0.277813, Test Acc: 91.49%
Run 2 -> Epoch [7/10], LP:800, UP:59204, Train Acc: 88.38%, Loss: 0.342036, Test Acc: 83.87%
Run 10 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 89.88%, Loss: 0.313617, Test Acc: 90.35%
Run 8 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 88.38%, Loss: 0.416874, Test Acc: 89.46%
Run 3 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 90.78%, Loss: 0.323395, Test Acc: 82.11%
Run 7 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 92.33%, Loss: 0.426509, Test Acc: 82.11%
Run 5 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 92.22%, Loss: 0.350845, Test Acc: 90.74%
Run 1 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 91.56%, Loss: 0.250904, Test Acc: 91.65%
Run 9 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 90.89%, Loss: 0.263117, Test Acc: 88.98%
Run 4 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 93.78%, Loss: 0.189597, Test Acc: 89.78%
Run 6 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 91.33%, Loss: 0.371424, Test Acc: 88.97%
Run 2 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 91.00%, Loss: 0.517132, Test Acc: 85.61%
Run 10 -> Epoch [8/10], LP:900, UP:59114, Train Acc: 92.22%, Loss: 0.256030, Test Acc: 88.30%
Run 8 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 90.44%, Loss: 0.438846, Test Acc: 80.97%
Run 3 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 89.40%, Loss: 0.358209, Test Acc: 87.72%
Run 7 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 83.40%, Loss: 0.569600, Test Acc: 79.39%
Run 1 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 90.90%, Loss: 0.319190, Test Acc: 89.95%
Run 5 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 90.20%, Loss: 0.314149, Test Acc: 92.02%
Run 9 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 91.50%, Loss: 0.292572, Test Acc: 92.40%
Run 4 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 92.80%, Loss: 0.234069, Test Acc: 86.31%
Run 6 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 87.40%, Loss: 0.423723, Test Acc: 67.25%
Run 2 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 89.30%, Loss: 0.343464, Test Acc: 82.23%
Run 10 -> Epoch [9/10], LP:1000, UP:59014, Train Acc: 93.30%, Loss: 0.219447, Test Acc: 90.61%
Run 8 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 86.20%, Loss: 0.451772, Test Acc: 82.14%
Run 3 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 92.82%, Loss: 0.277511, Test Acc: 93.00%
Run 7 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 89.64%, Loss: 0.306233, Test Acc: 89.29%
Run 1 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 92.00%, Loss: 0.243402, Test Acc: 92.31%
Run 5 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 90.91%, Loss: 0.252519, Test Acc: 91.45%
Run 9 -> Epoch [10/10], LP:1100, UP:58904, Train Acc: 91.73%, Loss: 0.235695, Test Acc: 93.45%
Run 4 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 93.55%, Loss: 0.225217, Test Acc: 93.82%
Run 2 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 91.36%, Loss: 0.250071, Test Acc: 92.43%
Run 6 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 90.18%, Loss: 0.323562, Test Acc: 91.71%
Run 8 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 91.27%, Loss: 0.271912, Test Acc: 93.49%
Run 10 -> Epoch [10/10], LP:1100, UP:58914, Train Acc: 92.73%, Loss: 0.240404, Test Acc: 91.98%
All runs completed.
random_posterize_random_solarize_random_sharpeness
[ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None), ColorJitter(brightness=(0.9, 1.1), contrast=(0.9, 1.1), saturation=(0.9, 1.1), hue=(-0.1, 0.1)), ColorJitter(brightness=None, contrast=(0.5, 1.5), saturation=None, hue=None), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None)
    ColorJitter(brightness=(0.9, 1.1), contrast=(0.9, 1.1), saturation=(0.9, 1.1), hue=(-0.1, 0.1))
    ColorJitter(brightness=None, contrast=(0.5, 1.5), saturation=None, hue=None)
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 1.863989, Test Acc: 27.02%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 31.00%, Loss: 1.767700, Test Acc: 31.84%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 28.50%, Loss: 1.980001, Test Acc: 32.47%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.50%, Loss: 1.729806, Test Acc: 27.83%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.50%, Loss: 1.986005, Test Acc: 22.75%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.00%, Loss: 1.751243, Test Acc: 29.74%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.808462, Test Acc: 39.67%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 2.084955, Test Acc: 32.16%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.00%, Loss: 1.857902, Test Acc: 35.68%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 1.929198, Test Acc: 37.91%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.33%, Loss: 0.857319, Test Acc: 58.88%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 71.33%, Loss: 0.873424, Test Acc: 39.25%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 68.67%, Loss: 0.964935, Test Acc: 62.42%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.00%, Loss: 0.999340, Test Acc: 60.30%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.00%, Loss: 0.913914, Test Acc: 61.62%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 69.00%, Loss: 0.919993, Test Acc: 62.39%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.33%, Loss: 0.890155, Test Acc: 64.73%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.67%, Loss: 0.950751, Test Acc: 66.02%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.33%, Loss: 1.013279, Test Acc: 58.78%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 77.00%, Loss: 0.798728, Test Acc: 51.72%
Run 9 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 82.75%, Loss: 0.493138, Test Acc: 77.51%
Run 10 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 82.50%, Loss: 0.512089, Test Acc: 81.04%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 86.00%, Loss: 0.381527, Test Acc: 59.91%
Run 6 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 87.00%, Loss: 0.423520, Test Acc: 58.70%
Run 7 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 81.75%, Loss: 0.531693, Test Acc: 75.67%
Run 5 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 83.75%, Loss: 0.564769, Test Acc: 71.41%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 84.50%, Loss: 0.456226, Test Acc: 78.75%
Run 3 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 87.50%, Loss: 0.412229, Test Acc: 71.93%
Run 4 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 83.50%, Loss: 0.472158, Test Acc: 78.93%
Run 2 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 86.75%, Loss: 0.432696, Test Acc: 76.45%
Run 9 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 89.60%, Loss: 0.324815, Test Acc: 71.90%
Run 10 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.80%, Loss: 0.275488, Test Acc: 74.13%
Run 1 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 91.40%, Loss: 0.281985, Test Acc: 84.37%
Run 6 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 92.40%, Loss: 0.250473, Test Acc: 81.48%
Run 7 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 92.20%, Loss: 0.285146, Test Acc: 81.67%
Run 5 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 91.20%, Loss: 0.267916, Test Acc: 83.85%
Run 8 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 90.40%, Loss: 0.291200, Test Acc: 73.59%
Run 3 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 91.00%, Loss: 0.259964, Test Acc: 71.99%
Run 4 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 90.60%, Loss: 0.254983, Test Acc: 75.53%
Run 2 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 89.80%, Loss: 0.342224, Test Acc: 75.08%
Run 9 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 94.17%, Loss: 0.205092, Test Acc: 82.54%
Run 10 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 91.67%, Loss: 0.241222, Test Acc: 84.00%
Run 1 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 93.17%, Loss: 0.232056, Test Acc: 86.00%
Run 6 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 93.33%, Loss: 0.235781, Test Acc: 86.24%
Run 7 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 93.67%, Loss: 0.235624, Test Acc: 84.13%
Run 5 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 94.67%, Loss: 0.189103, Test Acc: 82.33%
Run 8 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 90.67%, Loss: 0.315334, Test Acc: 89.15%
Run 3 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 93.67%, Loss: 0.206809, Test Acc: 76.86%
Run 4 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 93.17%, Loss: 0.199436, Test Acc: 84.01%
Run 2 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 91.83%, Loss: 0.233372, Test Acc: 80.93%
Run 9 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 94.71%, Loss: 0.177967, Test Acc: 91.17%
Run 10 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 94.86%, Loss: 0.160643, Test Acc: 85.34%
Run 1 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 94.14%, Loss: 0.206863, Test Acc: 91.48%
Run 6 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 95.43%, Loss: 0.158561, Test Acc: 87.27%
Run 7 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 93.71%, Loss: 0.191449, Test Acc: 89.02%
Run 5 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 95.29%, Loss: 0.172023, Test Acc: 83.81%
Run 8 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 91.71%, Loss: 0.289772, Test Acc: 86.25%
Run 3 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.71%, Loss: 0.175485, Test Acc: 82.07%
Run 4 -> Epoch [6/10], LP:700, UP:59306, Train Acc: 93.00%, Loss: 0.219088, Test Acc: 89.99%
Run 2 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 94.57%, Loss: 0.197297, Test Acc: 85.71%
Run 9 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 96.25%, Loss: 0.116071, Test Acc: 91.24%
Run 10 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 95.88%, Loss: 0.129946, Test Acc: 89.07%
Run 1 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 95.75%, Loss: 0.146076, Test Acc: 89.66%
Run 6 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 95.62%, Loss: 0.146856, Test Acc: 92.62%
Run 7 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 96.75%, Loss: 0.115185, Test Acc: 91.77%
Run 5 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 96.75%, Loss: 0.110731, Test Acc: 89.85%
Run 8 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 94.38%, Loss: 0.194779, Test Acc: 90.73%
Run 3 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 93.62%, Loss: 0.212047, Test Acc: 89.44%
Run 4 -> Epoch [7/10], LP:800, UP:59207, Train Acc: 94.25%, Loss: 0.198839, Test Acc: 89.51%
Run 2 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 96.38%, Loss: 0.102655, Test Acc: 89.98%
Run 9 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 96.67%, Loss: 0.176239, Test Acc: 90.96%
Run 10 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 96.33%, Loss: 0.123045, Test Acc: 89.47%
Run 1 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 96.56%, Loss: 0.125231, Test Acc: 89.06%
Run 7 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 95.67%, Loss: 0.257059, Test Acc: 84.83%
Run 6 -> Epoch [8/10], LP:900, UP:59108, Train Acc: 96.89%, Loss: 0.083402, Test Acc: 92.85%
Run 5 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 97.22%, Loss: 0.160256, Test Acc: 84.49%
Run 8 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 95.33%, Loss: 0.142710, Test Acc: 91.87%
Run 3 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 96.56%, Loss: 0.100571, Test Acc: 89.53%
Run 4 -> Epoch [8/10], LP:900, UP:59110, Train Acc: 93.78%, Loss: 0.226136, Test Acc: 86.88%
Run 2 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 95.78%, Loss: 0.429062, Test Acc: 89.69%
Run 9 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 90.90%, Loss: 0.251472, Test Acc: 88.74%
Run 10 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 94.20%, Loss: 0.175754, Test Acc: 82.33%
Run 1 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 94.30%, Loss: 0.225142, Test Acc: 89.40%
Run 7 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 90.40%, Loss: 0.305191, Test Acc: 89.68%
Run 6 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 97.20%, Loss: 0.076662, Test Acc: 91.57%
Run 5 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 90.50%, Loss: 0.291427, Test Acc: 65.51%
Run 8 -> Epoch [9/10], LP:1000, UP:59003, Train Acc: 95.50%, Loss: 0.173256, Test Acc: 86.78%
Run 3 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 97.10%, Loss: 0.090256, Test Acc: 90.88%
Run 4 -> Epoch [9/10], LP:1000, UP:59012, Train Acc: 90.50%, Loss: 0.262114, Test Acc: 74.80%
Run 2 -> Epoch [9/10], LP:1000, UP:59004, Train Acc: 90.30%, Loss: 0.333824, Test Acc: 72.74%
Run 9 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 94.55%, Loss: 0.178980, Test Acc: 91.52%
Run 10 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 94.82%, Loss: 0.158183, Test Acc: 84.80%
Run 1 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 95.82%, Loss: 0.134547, Test Acc: 92.63%
Run 6 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 96.09%, Loss: 0.160277, Test Acc: 90.92%
Run 7 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 94.09%, Loss: 0.244782, Test Acc: 89.20%
Run 5 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 94.36%, Loss: 0.208944, Test Acc: 82.54%
Run 8 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 96.36%, Loss: 0.121838, Test Acc: 89.66%
Run 3 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 97.64%, Loss: 0.104182, Test Acc: 92.54%
Run 4 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 93.82%, Loss: 0.222878, Test Acc: 89.84%
Run 2 -> Epoch [10/10], LP:1100, UP:58904, Train Acc: 93.73%, Loss: 0.203470, Test Acc: 91.93%
All runs completed.
brightness_colorjitter_contrast
[GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0)), ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None), Grayscale(num_output_channels=3), ToTensor(), Normalize(mean=(0.1307,), std=(0.3081,))]
Compose(
    GaussianBlur(kernel_size=(3, 3), sigma=(0.1, 2.0))
    ColorJitter(brightness=(0.7, 1.3), contrast=None, saturation=None, hue=None)
    Grayscale(num_output_channels=3)
    ToTensor()
    Normalize(mean=(0.1307,), std=(0.3081,))
)
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 38.50%, Loss: 1.635447, Test Acc: 39.04%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.50%, Loss: 1.916246, Test Acc: 32.06%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.50%, Loss: 1.938013, Test Acc: 21.81%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.923336, Test Acc: 24.75%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 40.00%, Loss: 1.847764, Test Acc: 31.96%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.50%, Loss: 1.883786, Test Acc: 27.68%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 1.944379, Test Acc: 37.39%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 40.50%, Loss: 1.796079, Test Acc: 37.05%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 37.50%, Loss: 1.933923, Test Acc: 27.65%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.50%, Loss: 1.785970, Test Acc: 30.49%
Run 8 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 73.00%, Loss: 0.902079, Test Acc: 50.74%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 74.33%, Loss: 0.790126, Test Acc: 56.97%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 77.00%, Loss: 0.740615, Test Acc: 57.71%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 78.67%, Loss: 0.681011, Test Acc: 52.40%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 77.33%, Loss: 0.674934, Test Acc: 54.52%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.33%, Loss: 0.804110, Test Acc: 50.79%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.00%, Loss: 0.819300, Test Acc: 61.36%
